market_id,industry,sub_industry,country,region,target_audience,market_size,market_size_category,growth_rate,growth_rate_category,demand_level,market_trend,year,sample_startup_count,sample_total_funding_usd,source,source_url,last_verified_date
MKT-00088,Cybersecurity,Unknown,Singapore,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,7,12479900.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00089,Cybersecurity,Unknown,Spain,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,13,36547063.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00090,Cybersecurity,Unknown,Sweden,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,16,70551841.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00091,Cybersecurity,Unknown,Switzerland,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,14,73847838.6863147,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00092,Cybersecurity,Unknown,United Kingdom,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,74,910703344.3331466,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00093,Cybersecurity,Unknown,United States,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,916,18283954157.02952,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00094,DeepTech,Unknown,Australia,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,5,15278369.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00095,DeepTech,Unknown,Austria,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,7,169216234.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00096,DeepTech,Unknown,Belgium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,13,98316212.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00097,DeepTech,Unknown,Brazil,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,7,138289510.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00098,DeepTech,Unknown,Canada,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,92,1934330331.3809524,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00099,DeepTech,Unknown,China,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,56,2095000140.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00100,DeepTech,Unknown,Denmark,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,18,32817822.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00101,DeepTech,Unknown,Estonia,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,5,12312336.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00102,DeepTech,Unknown,Finland,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,13,94474155.9966335,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00103,DeepTech,Unknown,France,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,58,533813428.2876668,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00104,DeepTech,Unknown,Germany,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,47,348072511.7507277,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00105,DeepTech,Unknown,Hong Kong,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,3,5076430.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00106,DeepTech,Unknown,Hungary,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,3,11327500.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00107,DeepTech,Unknown,India,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,23,282236909.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00108,DeepTech,Unknown,Ireland,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,21,886465853.280006,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00109,DeepTech,Unknown,Israel,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,59,1398757377.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00110,DeepTech,Unknown,Italy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,18,24165165.81690823,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00111,DeepTech,Unknown,Japan,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,16,155347176.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00112,DeepTech,Unknown,Mexico,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,3,959225.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00113,DeepTech,Unknown,Netherlands,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,26,230479806.82661617,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00114,DeepTech,Unknown,Norway,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,5,60015539.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00115,DeepTech,Unknown,Poland,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,4,2140080.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00116,DeepTech,Unknown,Portugal,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,6,41298000.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00117,DeepTech,Unknown,Russia,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,12,110436000.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00118,DeepTech,Unknown,Singapore,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,16,234612514.307644,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00119,DeepTech,Unknown,South Korea,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,11,23544236.6863596,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00120,DeepTech,Unknown,Spain,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,21,54993037.842753455,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00121,DeepTech,Unknown,Sweden,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,25,324329204.0587586,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00122,DeepTech,Unknown,Switzerland,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,18,237005153.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00123,DeepTech,Unknown,Taiwan,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,5,161789493.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00124,DeepTech,Unknown,Turkey,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,5,2740391.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00125,DeepTech,Unknown,United Kingdom,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,137,1175277567.142352,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00126,DeepTech,Unknown,United States,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,1501,47434357313.16423,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00127,E-commerce,Unknown,Argentina,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,23,78475112.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00128,E-commerce,Unknown,Australia,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,36,163370649.5125467,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00129,E-commerce,Unknown,Austria,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,7,3402624.534667675,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00130,E-commerce,Unknown,Bangladesh,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,3,463408.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00131,E-commerce,Unknown,Belgium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,10,25474967.9665234,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00132,E-commerce,Unknown,Brazil,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,67,740074373.4282923,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
